Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-05-11,5595.43,5595.43,5547.35,5578.97,4625815
2012-05-14,5466.65,5467.92,5457.84,5457.84,7018330
2012-05-15,5435.91,5435.91,5415.95,5431.15,2987844
2012-05-16,5387.49,5469.12,5387.49,5469.12,5077799
2012-05-17,5462.89,5462.89,5289.09,5289.09,5792543
2012-05-18,5272.99,5338.74,5272.99,5285.66,4028067
2012-05-21,5359.64,5367.88,5352.62,5367.88,2821153
2012-05-22,5371.38,5426.11,5371.38,5418.48,6170412
2012-05-23,5308.07,5316.45,5214.58,5214.58,3717212
2012-05-24,5181.11,5210.93,5181.11,5181.61,5022592
2012-05-25,5242.16,5242.16,5190.94,5237.78,6323151
2012-05-28,5252.01,5277.33,5252.01,5263,1712254
2012-05-29,5257.71,5372.77,5257.71,5372.77,2372001
2012-05-30,5301.02,5325.58,5298.04,5298.04,4165045
2012-05-31,5312.21,5421.52,5312.21,5421.52,5564806
2012-06-01,5349.41,5349.41,5290.87,5319.62,4597137
2012-06-04,5370.97,5370.97,5288.84,5288.84,4073563
2012-06-05,5209.22,5218.86,5163.3,5163.3,4277296
2012-06-06,5266.66,5389.76,5255.78,5389.76
2012-06-08,5326.71,5436.31,5326.71,5436.31,7279179
2012-06-11,5499.71,5499.71,5460.22,5460.22,5777164
2012-06-12,5515.4,5596.46,5515.4,5596.46,12178509
2012-06-13,5565.32,5572.63,5565.32,5572.63,6417442
2012-06-14,5578.1,5597.21,5566.53,5566.53,5595906
2012-06-15,5619.58,5684.22,5619.58,5670.08,11922753
2012-06-18,5679.73,5679.73,5655.9,5672.42,3722856
2012-06-19,5734.41,5837.43,5734.41,5837.43,7186801
2012-06-20,5868.98,5868.98,5821.04,5821.04,7986821
2012-06-21,5774.91,5797.78,5766.43,5766.43,7041229
2012-06-22,5726.84,5776.42,5726.84,5776.42,2924498
2012-06-25,5719.21,5740.61,5695.65,5695.65,2318688
2012-06-26,5783.92,5860.81,5783.92,5860.81,7851745
2012-06-27,5879.99,5992.95,5879.99,5992.95,6755127
2012-06-28,5934.95,5934.95,5888.17,5888.17,5215093
2012-06-29,5952.33,6021.14,5952.33,6021.14,5818657
2012-07-02,5970.31,5970.31,5898.2,5898.2,7377629
2012-07-03,5951.96,5951.96,5916.48,5939.51,4093315
2012-07-04,5887.46,5887.46,5874.91,5874.91,2564922
2012-07-05,5961.78,5961.78,5935.12,5943.53,4580192
2012-07-06,5972.14,5972.14,5893.96,5893.96,3475201
2012-07-09,5786.46,5797.7,5769.42,5769.42,5152008
2012-07-10,5813.38,5813.38,5806.8,5806.8,4423182
2012-07-11,5788.36,5788.36,5680.1,5680.1,5177084
2012-07-12,5648.4,5685.01,5648.4,5685.01,4641727
2012-07-13,5744.6,5744.6,5718.5,5741.24,5303645
2012-07-16,5730.85,5730.85,5697.13,5722.52,2030673
2012-07-17,5766.85,5812.59,5766.85,5812.59,5967055
2012-07-18,5716.43,5716.43,5695.75,5711.45,11948105
2012-07-19,5726.6,5753.2,5726.6,5745.41,10535893
2012-07-20,5738.81,5738.81,5646.95,5646.95,6990238
2012-07-23,5532.62,5532.62,5445.64,5479.94,6201598
2012-07-24,5452.16,5496.42,5452.16,5496.42,6103406
2012-07-25,5515.57,5542.43,5492.55,5492.55,3574120
2012-07-26,5475.04,5572.6,5475.04,5499.96,4914861
2012-07-27,5535.96,5583.64,5535.96,5583.64,3026512
2012-07-30,5592.65,5659.55,5592.65,5659.55,4255259
2012-07-31,5662.23,5666.5,5622.03,5666.5,7741724
2012-08-01,5646.84,5689.57,5646.84,5689.57,2112088
2012-08-02,5695.3,5695.3,5631.61,5631.61,4489162
2012-08-03,5646.72,5785.32,5646.72,5785.32,6245452
2012-08-06,5883.32,5901.52,5883.32,5901.52,5354021
2012-08-07,5884.3,5941.22,5884.3,5928.09,5374165
2012-08-08,5904.04,5971.76,5904.04,5971.76,2568409
2012-08-09,5987.25,6119.08,5987.25,6119.08,6366215
2012-08-10,6094.91,6149.65,6094.91,6098.46,3755085
2012-08-13,6202.66,6202.66,6145.11,6145.11,3621093
2012-08-14,6160.15,6175.99,6160.15,6160.64,2367111
2012-08-16,6240.74,6240.74,6203.99,6237.06,4761212
2012-08-17,6197.46,6197.46,6139.92,6139.92,2746367
2012-08-20,6104.85,6106.91,6094.13,6106.91,5135037
2012-08-21,6186.12,6186.12,6142.3,6142.3,4198455
2012-08-22,6113.14,6113.14,6097.47,6097.47,4119050
2012-08-23,6089.62,6089.62,6060.74,6088.49,2335893
2012-08-24,6062.48,6075.14,6054.41,6075.14,2353563
2012-08-27,6090.61,6094.2,6088.46,6088.46,1930194
2012-08-28,6092.62,6092.62,6050.64,6050.64,2007653
2012-08-29,6023.66,6023.66,5980.38,5980.38,4927375
2012-08-30,5987.09,5987.09,5943.43,5943.43,4258376
2012-08-31,6030.34,6058.88,6030.34,6058.88,16758771
2012-09-03,6085.97,6085.97,6045.38,6045.38,2745799
2012-09-04,6046.34,6046.34,5978,5978,1854128
2012-09-05,5983.42,6050.45,5983.42,6050.45,2401289
2012-09-06,6112.49,6213.59,6092.97,6213.59,4070958
