Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-05-11,1098.84,1098.84,1096.49,1098.47,723028
2012-05-14,1093.94,1095.94,1090.94,1095.94,1400033
2012-05-15,1090.91,1093.46,1090.74,1090.74,1078930
2012-05-16,1084.92,1099.47,1084.92,1099.47,2763529
2012-05-17,1085.12,1085.12,1058.05,1058.05,2114334
2012-05-18,1050.95,1072.46,1050.95,1054.99,1896923
2012-05-21,1077.5,1077.5,1062.84,1062.84,1945397
2012-05-22,1059.5,1076.22,1059.5,1076.22,965088
2012-05-23,1061.92,1065.81,1060.25,1060.25,1845531
2012-05-24,1061.65,1068.58,1061.65,1068.58,2893361
2012-05-25,1065.22,1066.15,1055.95,1066.15,1662880
2012-05-28,1071.75,1083.11,1071.75,1083.11,2026222
2012-05-29,1081.97,1108.98,1081.97,1108.98,3257174
2012-05-30,1108.99,1108.99,1097.51,1097.51,814898
2012-05-31,1103,1127.46,1099.53,1127.46,1197162
2012-06-01,1124.48,1124.48,1112.04,1120.27,1064054
2012-06-04,1117.49,1117.75,1116.77,1116.77,866811
2012-06-05,1091.48,1101.78,1084.66,1084.66,1133716
2012-06-06,1096.4,1105.2,1093.79,1105.2
2012-06-08,1111.26,1131.89,1111.26,1131.89,2241780
2012-06-11,1151.27,1151.27,1139.44,1139.44,11911355
2012-06-12,1146.14,1146.14,1139.42,1139.42,8151022
2012-06-13,1137.59,1140.91,1137.59,1137.94,4707515
2012-06-14,1140.7,1140.7,1136.53,1136.53,1543736
2012-06-15,1142.44,1146.91,1141.69,1141.69,3738023
2012-06-18,1148.94,1148.94,1132.59,1132.59,8198018
2012-06-19,1144.67,1149.09,1144.67,1149.09,4466813
2012-06-20,1140.67,1142.21,1140.56,1140.56,2133771
2012-06-21,1141.43,1141.83,1141.15,1141.15,1743267
2012-06-22,1131.92,1135.83,1131.92,1135.83,1301807
2012-06-25,1131.15,1131.84,1131.15,1131.75,1005976
2012-06-26,1134.29,1142.13,1132.99,1132.99,750749
2012-06-27,1134.28,1140.83,1134.28,1140.83,1111096
2012-06-28,1143.24,1144.71,1140.29,1144.71,1908970
2012-06-29,1134.99,1137.4,1134.71,1137.4,2042056
2012-07-02,1134.09,1134.09,1123.94,1123.94,4366396
2012-07-03,1127.82,1136.67,1126.76,1136.67,5795289
2012-07-04,1125.26,1128.43,1124.36,1128.43,11363992
2012-07-05,1130.96,1133.53,1130.66,1130.66,5427312
2012-07-06,1127.3,1132.44,1127.15,1132.44,5439753
2012-07-09,1125.94,1127.17,1125,1125,14662678
2012-07-10,1127.97,1127.97,1123.48,1123.48,1786621
