Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-01-31,7.6209,8.284,7.4061,7.9385,5385166
2017-02-28,7.9665,8.2093,7.5742,7.6582,3005121
2017-03-31,7.6582,8.2653,7.6209,7.8451,3033437
2017-04-28,7.8357,8.919,7.733,8.5921,5894854
2017-05-31,8.7976,8.9657,8.2933,8.7444,3453109
2017-06-30,8.9368,9.4274,8.754,9.3312,3241746
2017-07-31,9.4467,9.4467,8.8406,9.2158,2096220
2017-08-31,9.1388,9.552,8.35,9.524,2592188
2017-09-29,9.562,9.764,8.7156,9.0715,3023459
2017-10-31,9.0715,9.658,8.5135,8.6578,2341875
2017-11-30,8.8021,9.11,8.0325,8.7829,1457395
2017-12-29,8.7829,9.831,8.7156,9.4274,2130835
2018-01-31,9.4467,9.735,9.2639,9.4274,1712039
