Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-05-11,8332.42,8332.42,8295.72,8311.77,1041016
2012-05-14,8037.4,8063.2,8037.4,8063.2,1438627
2012-05-15,8081.94,8081.94,8027.47,8027.47,1233949
2012-05-16,8223.54,8245.36,8223.54,8245.36,2266657
2012-05-17,8277.81,8277.81,7959.66,7959.66,2228012
2012-05-18,8016.22,8105.84,8016.22,8042.91,2014221
2012-05-21,8183.62,8183.62,8130.25,8174.79,1178232
2012-05-22,8166.49,8256.12,8166.49,8256.12,1872656
2012-05-23,8044.07,8074.96,8044.07,8067.43,1200448
2012-05-24,8081.78,8107.69,8074.61,8074.61,1690514
2012-05-25,8097.53,8097.53,8048.99,8064.28,1311227
2012-05-28,8090.42,8090.42,7905.3,7905.3,1293208
2012-05-29,7842.28,8000.66,7842.28,8000.66,974696
2012-05-30,7963.48,7963.48,7896.35,7899.54,1711352
2012-05-31,7899.81,7926.08,7898.64,7898.64,4734814
2012-06-01,7794.57,7875.31,7728.99,7875.31,3266085
2012-06-04,7991.09,8036.59,7991.09,8014.59,1340743
2012-06-05,7995.13,8025.89,7990.2,7990.2,1215001
2012-06-06,8080.69,8080.69,8032.61,8073.46
2012-06-08,8035.49,8345.49,8035.49,8345.49,3815815
2012-06-11,8379.03,8408.61,8379.03,8408.61,2257642
2012-06-12,8468.47,8607.45,8468.47,8607.45,3775780
2012-06-13,8774.5,8774.5,8665.11,8665.11,3163724
2012-06-14,8520.88,8520.88,8472,8503.52,4492766
2012-06-15,8577.02,8577.02,8477.45,8477.45,21197461
2012-06-18,8513.45,8525,8508.23,8525,2652692
2012-06-19,8561.19,8594.67,8539.71,8539.71,1372693
2012-06-20,8535.36,8561.68,8535.36,8551.31,1500859
2012-06-21,8558.25,8581.63,8558.25,8572.62,2780617
2012-06-22,8557.16,8607.17,8557.16,8607.17,2082167
2012-06-25,8574.47,8574.47,8562.77,8562.77,730664
2012-06-26,8569.17,8601.11,8569.17,8577.26,1968674
2012-06-27,8527.43,8527.43,8456.12,8490.4,2619807
2012-06-28,8415.78,8415.78,8269.15,8269.15,2082156
2012-06-29,8442.16,8491.31,8442.16,8491.31,3113020
2012-07-02,8588.4,8623.61,8588.4,8603.51,3887661
2012-07-03,8584.75,8584.75,8554.27,8554.47,1909508
2012-07-04,8491.96,8562.41,8491.96,8562.41,482809
2012-07-05,8582.83,8614.57,8582.83,8599.03,1770679
2012-07-06,8618.51,8657.44,8618.51,8621.24,2168617
2012-07-09,8592.96,8592.96,8543.3,8543.3,670357
2012-07-10,8500.24,8522.79,8441.46,8441.46,1908555
2012-07-11,8348.8,8370.62,8348.8,8370.62,2241628
2012-07-12,8213.42,8213.42,8167.3,8173.12,1118501
2012-07-13,8355.42,8362.11,8348.08,8362.11,1294261
2012-07-16,8689.21,8721.97,8622.41,8622.41,2236805
2012-07-17,8678.63,8772.47,8645.47,8772.47,2326793
2012-07-18,8777.77,8777.77,8756.45,8756.45,1408879
2012-07-19,8733.7,8825.06,8733.7,8825.06,1519541
2012-07-20,8728.58,8766.86,8728.58,8766.86,2523949
2012-07-23,8618,8618,8592.26,8607.06,1826586
2012-07-24,8613.17,8707.36,8613.17,8707.36,1104265
2012-07-25,8767.49,8884.64,8767.49,8884.64,1838567
2012-07-26,8891.8,8969.04,8812.61,8812.61,1934485
2012-07-27,8945.05,8945.05,8836.49,8859.01,2231553
